"","userID","start.timestamp","finish.timestamp","timezone.offset","duration","distance","start.cluster.id","finish.cluster.id","isPredicted","rank","guessProbability","numpred"
"219",3453,1491450367359,1491452276885,10800000,31.8254333333333,15.3129889956301,8,29,NA,NA,NA,NA
"220",3453,1491458078422,1491460321765,10800000,37.38905,12.7791028339157,29,14,NA,NA,NA,NA
"221",3453,1491464125565,1491465192910,10800000,17.7890833333333,0.341426426794813,16,23,NA,NA,NA,NA
"222",3453,1491500106159,1491501145176,10800000,17.31695,8.34614396107801,23,25,NA,NA,NA,NA
"223",3453,1491566334433,1491572484301,10800000,102.4978,6.75069762681943,8,1,NA,NA,NA,NA
"224",3453,1491573295918,1491573536913,10800000,4.01658333333333,1.45079496684537,1,12,NA,NA,NA,NA
"225",3453,1491589226633,1491590077682,10800000,14.18415,11.7141865180278,23,4,NA,NA,NA,NA
"226",3453,1491590946724,1491591203743,10800000,4.28365,2.07785637974869,4,8,NA,NA,NA,NA
"227",3453,1491640886576,1491641739678,10800000,14.2183666666667,4.65158908676638,8,17,NA,NA,NA,NA
"228",3453,1491648521145,1491649868112,10800000,22.44945,7.55736613836577,19,21,NA,NA,NA,NA
"229",3453,1491655245556,1491656256377,10800000,16.8470166666667,7.03246810291812,8,7,NA,NA,NA,NA
"230",3453,1491658294892,1491659375985,10800000,18.0182166666667,5.72559147035737,7,2,NA,NA,NA,NA
"231",3453,1491663406578,1491664125650,10800000,11.9845333333333,7.06843862438646,2,18,NA,NA,NA,NA
"232",3453,1491676410625,1491677025636,10800000,10.2501833333333,1.48409169748192,3,8,NA,NA,NA,NA
"233",3453,1491715026559,1491716070148,10800000,17.39315,14.2447831995229,8,10,NA,NA,NA,NA
"234",3453,1491721965681,1491723892921,10800000,32.1206666666667,17.2141779642133,10,3,NA,NA,NA,NA
"235",3453,1491746183776,1491748048926,10800000,31.0858333333333,19.2612801442983,10,2,NA,NA,NA,NA
"236",3453,1491798692991,1491800180043,10800000,24.7842,1.83873902585778,8,16,NA,NA,NA,NA
"237",3453,1491808303037,1491809130924,10800000,13.7981166666667,6.71196988964089,16,23,NA,NA,NA,NA
"238",3453,1491844102069,1491845080304,10800000,16.3039166666667,10.6161521389277,23,17,NA,NA,NA,NA
"239",3453,1491887922212,1491892295342,10800000,72.8855,18.3031451200668,8,23,NA,NA,NA,NA
"240",3453,1491922534604,1491925376967,10800000,47.3727166666667,13.6104939396528,23,4,NA,NA,NA,NA
"241",3453,1491928161158,1491929221168,10800000,17.6668333333333,5.99889254576535,20,6,NA,NA,NA,NA
"242",3453,1491974355078,1491978455922,10800000,68.3474,19.1222984090582,8,23,NA,NA,NA,NA
"243",3453,1492014839441,1492019154105,10800000,71.9110666666667,25.5550356370486,23,8,NA,NA,NA,NA
"244",3453,1492059744695,1492063260017,10800000,58.5887,17.6392248049989,8,23,NA,NA,NA,NA
"245",3453,1493407245255,1493408431418,10800000,19.7693833333333,8.83432950496891,22,4,NA,NA,NA,NA
"246",3453,1494578948224,1494580452256,10800000,25.0672,13.2487901323381,8,23,NA,NA,NA,NA
